0.3932944246633435,0.6050366779822759,0.4729219876698779,0.4597904928714297,0.2972246125257123,0.0087030064866231,0.0162267552679534,-0.0066014735380761,-0.0192604343881919,-0.0082366854009618,-0.0065822169419369,-0.0356733692716595,-0.0213222925547319
0.6050366779822759,1.0,0.8071833654913175,0.821785038379141,0.5419125303441742,0.0073228524485392,0.0223828944156658,-0.0102496536052627,-0.0280885302296183,-0.0128095055652288,-0.0107421950956803,-0.0584775236657431,-0.036792752465792
0.4729219876698779,0.8071833654913175,0.7074556941876423,0.7441071687353019,0.526343090995135,0.0046010377566779,0.015014834090064,-0.0063200378649458,-0.0169546868879887,-0.0075485963923987,-0.0075889315109515,-0.0407377363683181,-0.0246334879897664
0.4597904928714297,0.821785038379141,0.7441071687353019,0.859907543150602,0.6535872658710911,0.0086934426100415,0.0143907476392393,-0.0050799487811636,-0.0106648831540451,-0.0055335722736138,-0.0057998232610956,-0.0341801991507225,-0.0221605316576573
0.2972246125257123,0.5419125303441742,0.526343090995135,0.6535872658710911,0.5574864042251789,0.003937615252077,0.0050161286096404,-0.0009163393527774,0.0008651561357118,0.0007477750561238,-0.0026154029028624,-0.0164301252497355,-0.0106085255297218
0.0087030064866231,0.0073228524485392,0.0046010377566779,0.0086934426100415,0.003937615252077,0.0476268878821147,0.026488758546514,-0.0010100260981796,-0.0005440293711342,-0.0003133596854898,0.000272744957091,-0.0020150000533793,-0.0013822474921884
0.0162267552679534,0.0223828944156658,0.015014834090064,0.0143907476392393,0.0050161286096404,0.026488758546514,0.0170651461841257,-0.0007290665893206,-0.0005398604996767,-0.0002643639313679,-0.001047273939584,-0.0065309566854514,-0.0042397814439865
-0.0066014735380761,-0.0102496536052627,-0.0063200378649458,-0.0050799487811636,-0.0009163393527774,-0.0010100260981796,-0.0007290665893206,0.0528146186690537,0.1362837311903832,0.0696972544509134,0.0018068973420391,0.0331133164370573,0.0349012524274585
-0.0192604343881919,-0.0280885302296183,-0.0169546868879887,-0.0106648831540451,0.0008651561357118,-0.0005440293711342,-0.0005398604996767,0.1362837311903832,0.4574219230639563,0.2296383662882207,0.0183350461981173,0.1139114006684839,0.0955475597746373
-0.0082366854009618,-0.0128095055652288,-0.0075485963923987,-0.0055335722736138,0.0007477750561238,-0.0003133596854898,-0.0002643639313679,0.0696972544509134,0.2296383662882207,0.1386386390247419,0.0018474041325609,0.017980877637688,0.0361068611287602
-0.0065822169419369,-0.0107421950956803,-0.0075889315109515,-0.0057998232610956,-0.0026154029028624,0.000272744957091,-0.001047273939584,0.0018068973420391,0.0183350461981173,0.0018474041325609,0.0286229707033331,0.1381764942300316,0.0587453090352898
-0.0356733692716595,-0.0584775236657431,-0.0407377363683181,-0.0341801991507225,-0.0164301252497355,-0.0020150000533793,-0.0065309566854514,0.0331133164370573,0.1139114006684839,0.017980877637688,0.1381764942300316,0.8440338629167031,0.4442316449150097
-0.0213222925547319,-0.036792752465792,-0.0246334879897664,-0.0221605316576573,-0.0106085255297218,-0.0013822474921884,-0.0042397814439865,0.0349012524274585,0.0955475597746373,0.0361068611287602,0.0587453090352898,0.4442316449150097,0.3492282910867502
